fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
1.1,right,1,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.5,right,1,0.762000084,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.65,right,1,0.545000076,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.945999861,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.697000027,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.662999868,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.646000147,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.946000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.65,,0,,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.828999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.645999908,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.611999989,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,right,1,0.496999979,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.444999933,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,right,1,0.730000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.596000195,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.65,left,1,0.828999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.661999941,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.511999846,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.495000124,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.35,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.761999846,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,left,1,0.531000137,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.812999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.648000002,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.679000139,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,left,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,left,1,0.463000059,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.562999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,right,1,0.579999924,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,right,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.75,right,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,left,1,0.678999901,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.529999971,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.663000107,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.45,left,1,0.479000092,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.05,left,1,0.478999853,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,left,1,0.748000145,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.463999987,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,left,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,left,1,0.611999989,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.445999861,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.513999939,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,right,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.728999853,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.680000067,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,right,1,0.628999949,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,right,1,0.496000051,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.7,left,1,0.678999901,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.8,right,1,0.495000124,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.561999798,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.546999931,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.15,right,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,right,1,0.714000225,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,right,1,0.578999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.55,right,1,0.779000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
