fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.9,left,1,0.480000019,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.394999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.644999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.511999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.626999855,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,right,1,1.093999863,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.57799983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.461000204,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.561000109,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.628000021,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
,,,,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
