fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.9,right,1,0.428999901,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,left,1,0.493999958,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.85,right,1,0.561000109,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.55,right,1,0.694000006,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.9,left,1,0.594000101,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.45,right,1,0.546000004,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.1,right,1,0.730000019,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.1,left,1,0.477999926,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.15,left,1,0.826999903,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.4,right,1,0.54399991,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
1.3,left,1,0.828999996,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
0.7,right,1,0.696000099,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
,,,,,001,2019-09-16_17h01.40.726,ANT,3.1.3,60,,
